time,left ear,left forehead,right forehead,right ear
164.99,14.522,5.3838,3.3234,13.635
165,7.9421,7.0288,3.3234,7.0548
165,7.9421,3.7388,0.033493,7.0548
165.01,4.6521,2.0938,1.6785,5.4098
165.01,4.6521,7.0288,0.033493,0.47489
165.02,7.9421,3.7388,-1.6115,5.4098
165.02,7.9421,0.44883,0.033493,3.7648
165.02,7.9421,2.0938,0.033493,0.47489
165.03,9.587,-1.1961,3.3234,5.4098
165.03,4.6521,-2.8411,3.3234,2.1198
165.04,7.9421,2.0938,3.3234,7.0548
165.04,12.877,3.7388,0.033493,13.635
165.05,12.877,2.0938,0.033493,11.99
165.05,11.232,5.3838,1.6785,11.99
165.06,9.587,3.7388,0.033493,10.345
165.06,11.232,2.0938,1.6785,15.28
165.07,11.232,5.3838,3.3234,15.28
165.07,14.522,2.0938,3.3234,21.86
165.07,7.9421,0.44883,4.9684,21.86
165.08,4.6521,3.7388,4.9684,11.99
165.08,4.6521,2.0938,4.9684,13.635
165.09,-0.28286,3.7388,6.6134,11.99
165.09,-3.5728,3.7388,4.9684,8.6997
165.1,-3.5728,7.0288,6.6134,8.6997
165.1,-0.28286,10.319,3.3234,2.1198
165.11,6.297,8.6737,3.3234,5.4098
165.11,7.9421,7.0288,3.3234,7.0548
165.12,1.3621,3.7388,1.6785,0.47489
165.12,-8.5078,0.44883,3.3234,-9.395
165.12,-11.798,5.3838,4.9684,-20.91
165.13,-10.153,3.7388,4.9684,-14.33
165.13,-10.153,2.0938,8.2583,-9.395
165.14,-8.5078,3.7388,8.2583,-11.04
165.14,-1.9278,2.0938,8.2583,-2.8151
165.15,1.3621,0.44883,8.2583,0.47489
165.15,4.6521,0.44883,8.2583,5.4098
165.16,7.9421,-1.1961,8.2583,8.6997
165.16,9.587,2.0938,6.6134,3.7648
165.16,12.877,3.7388,8.2583,5.4098
165.17,9.587,3.7388,6.6134,0.47489
165.17,16.167,5.3838,8.2583,3.7648
165.18,9.587,-1.1961,9.9034,2.1198
165.18,11.232,0.44883,8.2583,-1.1701
165.19,12.877,0.44883,9.9034,8.6997
165.19,6.297,-1.1961,6.6134,5.4098
165.2,7.9421,-2.8411,4.9684,8.6997
165.2,4.6521,-1.1961,4.9684,7.0548
165.21,3.0071,0.44883,3.3234,8.6997
165.21,3.0071,0.44883,4.9684,13.635
165.21,-0.28286,2.0938,6.6134,5.4098
165.22,-1.9278,0.44883,6.6134,3.7648
165.22,1.3621,2.0938,4.9684,0.47489
165.23,1.3621,2.0938,3.3234,2.1198
165.23,-0.28286,-1.1961,4.9684,7.0548
165.24,1.3621,0.44883,8.2583,5.4098
165.24,3.0071,2.0938,8.2583,10.345
165.25,4.6521,5.3838,4.9684,7.0548
165.25,4.6521,5.3838,3.3234,10.345
165.26,7.9421,8.6737,0.033493,11.99
165.26,9.587,3.7388,0.033493,11.99
165.26,6.297,2.0938,0.033493,13.635
165.27,9.587,3.7388,1.6785,8.6997
165.27,7.9421,2.0938,3.3234,8.6997
165.28,4.6521,3.7388,4.9684,8.6997
165.28,4.6521,5.3838,4.9684,7.0548
165.29,3.0071,2.0938,6.6134,8.6997
165.29,1.3621,3.7388,4.9684,2.1198
165.3,6.297,7.0288,4.9684,2.1198
165.3,3.0071,3.7388,3.3234,3.7648
165.3,-0.28286,-2.8411,3.3234,0.47489
165.31,-0.28286,-4.4861,6.6134,-1.1701
165.31,7.9421,-2.8411,8.2583,7.0548
165.32,7.9421,2.0938,4.9684,3.7648
165.32,9.587,7.0288,1.6785,3.7648
165.33,7.9421,5.3838,6.6134,11.99
165.33,4.6521,8.6737,6.6134,8.6997
165.34,3.0071,5.3838,6.6134,5.4098
165.34,3.0071,7.0288,4.9684,3.7648
165.35,1.3621,8.6737,1.6785,0.47489
165.35,4.6521,8.6737,1.6785,0.47489
165.35,12.877,11.964,4.9684,10.345
165.36,17.812,10.319,4.9684,15.28
165.36,14.522,8.6737,1.6785,16.925
165.37,14.522,8.6737,4.9684,20.215
165.37,9.587,2.0938,6.6134,25.15
165.38,11.232,5.3838,3.3234,16.925
165.38,14.522,3.7388,0.033493,11.99
165.39,21.102,3.7388,1.6785,18.57
165.39,19.457,2.0938,3.3234,16.925
165.4,16.167,2.0938,6.6134,16.925
165.4,14.522,0.44883,9.9034,20.215
165.4,6.297,2.0938,6.6134,7.0548
165.41,6.297,3.7388,8.2583,0.47489
165.41,9.587,7.0288,4.9684,2.1198
165.42,12.877,7.0288,1.6785,5.4098
165.42,17.812,8.6737,1.6785,13.635
165.43,22.747,5.3838,1.6785,16.925
165.43,17.812,3.7388,3.3234,16.925
165.44,14.522,8.6737,4.9684,15.28
165.44,17.812,7.0288,6.6134,15.28
165.44,14.522,7.0288,6.6134,10.345
165.45,12.877,5.3838,4.9684,5.4098
165.45,11.232,5.3838,6.6134,2.1198
165.46,3.0071,3.7388,4.9684,-1.1701
165.46,1.3621,5.3838,6.6134,-2.8151
165.47,1.3621,3.7388,4.9684,-4.46
165.47,1.3621,7.0288,4.9684,-2.8151
165.48,1.3621,5.3838,6.6134,3.7648
165.48,3.0071,2.0938,4.9684,3.7648
165.49,4.6521,7.0288,3.3234,2.1198
165.49,11.232,7.0288,3.3234,7.0548
165.49,14.522,7.0288,3.3234,11.99
165.5,7.9421,5.3838,4.9684,7.0548
165.5,-0.28286,3.7388,4.9684,-11.04
165.51,-6.8628,3.7388,1.6785,-19.265
165.51,-8.5078,3.7388,1.6785,-20.91
165.52,-5.2178,5.3838,1.6785,-12.685
165.52,-5.2178,0.44883,3.3234,0.47489
165.53,-6.8628,3.7388,3.3234,0.47489
165.53,-3.5728,2.0938,3.3234,2.1198
165.54,-3.5728,3.7388,4.9684,0.47489
165.54,3.0071,7.0288,1.6785,7.0548
165.54,3.0071,0.44883,3.3234,8.6997
165.55,4.6521,0.44883,6.6134,13.635
165.55,1.3621,-1.1961,4.9684,13.635
165.56,3.0071,2.0938,4.9684,8.6997
165.56,4.6521,5.3838,3.3234,8.6997
165.57,6.297,3.7388,4.9684,8.6997
165.57,3.0071,2.0938,4.9684,2.1198
165.58,7.9421,0.44883,4.9684,7.0548
165.58,-0.28286,0.44883,3.3234,-2.8151
165.59,-1.9278,2.0938,1.6785,-2.8151
165.59,-1.9278,2.0938,1.6785,-4.46
165.59,3.0071,5.3838,0.033493,-4.46
165.6,1.3621,3.7388,0.033493,-9.395
165.6,4.6521,8.6737,-1.6115,-6.1051
165.61,4.6521,3.7388,1.6785,-2.8151
165.61,4.6521,5.3838,1.6785,-6.1051
165.62,3.0071,5.3838,1.6785,-4.46
165.62,3.0071,3.7388,1.6785,-4.46
165.63,1.3621,3.7388,4.9684,0.47489
165.63,-1.9278,2.0938,6.6134,0.47489
165.63,-3.5728,0.44883,3.3234,-1.1701
165.64,-0.28286,0.44883,3.3234,2.1198
165.64,3.0071,0.44883,3.3234,2.1198
165.65,4.6521,2.0938,1.6785,0.47489
165.65,6.297,7.0288,1.6785,-1.1701
165.66,3.0071,5.3838,1.6785,-2.8151
165.66,-1.9278,8.6737,1.6785,-4.46
165.67,-10.153,5.3838,3.3234,-2.8151
165.67,-21.668,-2.8411,1.6785,-12.685
165.68,-21.668,2.0938,-1.6115,-17.62
165.68,-13.443,0.44883,-1.6115,-14.33
165.68,-13.443,-1.1961,-3.2565,-19.265
165.69,-16.733,0.44883,-4.9015,-19.265
165.69,-8.5078,3.7388,-3.2565,-12.685
165.7,-1.9278,7.0288,-4.9015,-6.1051
165.7,7.9421,7.0288,0.033493,8.6997
165.71,9.587,5.3838,-1.6115,15.28
165.71,3.0071,-1.1961,1.6785,18.57
165.72,-1.9278,-1.1961,3.3234,15.28
165.72,-0.28286,0.44883,3.3234,7.0548
165.73,-5.2178,-1.1961,1.6785,2.1198
165.73,-6.8628,2.0938,0.033493,-4.46
165.73,-0.28286,5.3838,-1.6115,2.1198
165.74,-0.28286,7.0288,-1.6115,7.0548
165.74,3.0071,7.0288,-1.6115,11.99
165.75,4.6521,5.3838,0.033493,15.28
165.75,1.3621,2.0938,1.6785,8.6997
165.76,-0.28286,2.0938,0.033493,3.7648
165.76,-3.5728,0.44883,-1.6115,-1.1701
165.77,-5.2178,3.7388,-1.6115,-7.75
165.77,-8.5078,3.7388,-3.2565,-14.33
165.77,-5.2178,0.44883,-1.6115,-14.33
165.78,-11.798,-1.1961,-1.6115,-15.975
165.78,-8.5078,0.44883,0.033493,-11.04
165.79,-3.5728,0.44883,-1.6115,-12.685
165.79,-3.5728,-1.1961,-3.2565,-7.75
165.8,-1.9278,2.0938,-3.2565,-2.8151
165.8,-3.5728,3.7388,-4.9015,-2.8151
165.81,-0.28286,8.6737,-4.9015,3.7648
165.81,3.0071,5.3838,-6.5465,10.345
165.82,1.3621,0.44883,-4.9015,8.6997
165.82,3.0071,-1.1961,-3.2565,11.99
165.82,4.6521,-1.1961,0.033493,15.28
165.83,3.0071,0.44883,0.033493,8.6997
165.83,4.6521,-1.1961,1.6785,8.6997
165.84,-5.2178,2.0938,-1.6115,11.99
165.84,-5.2178,5.3838,-6.5465,3.7648
165.85,1.3621,0.44883,-8.1914,7.0548
165.85,-3.5728,-1.1961,-8.1914,2.1198
165.86,-0.28286,-4.4861,-4.9015,-1.1701
165.86,-1.9278,2.0938,-3.2565,-1.1701
165.87,-1.9278,5.3838,-3.2565,-4.46
165.87,1.3621,5.3838,-1.6115,-2.8151
165.87,3.0071,2.0938,0.033493,2.1198
165.88,-3.5728,0.44883,-1.6115,0.47489
165.88,-6.8628,2.0938,-3.2565,-2.8151
165.89,-11.798,0.44883,-6.5465,-9.395
165.89,-8.5078,3.7388,-6.5465,-14.33
165.9,-1.9278,3.7388,-4.9015,-6.1051
165.9,3.0071,5.3838,-1.6115,0.47489
165.91,-0.28286,2.0938,0.033493,-1.1701
165.91,-3.5728,2.0938,-1.6115,-6.1051
165.91,-5.2178,2.0938,0.033493,-9.395
165.92,-10.153,3.7388,-1.6115,-15.975
165.92,-11.798,-1.1961,0.033493,-12.685
165.93,-15.088,-1.1961,1.6785,-12.685
165.93,-15.088,-1.1961,-1.6115,-15.975
165.94,-10.153,-2.8411,1.6785,-11.04
165.94,-10.153,-1.1961,3.3234,-4.46
165.95,-11.798,-4.4861,3.3234,-2.8151
165.95,-11.798,-7.7761,8.2583,2.1198
165.96,-13.443,-4.4861,6.6134,-4.46
165.96,-8.5078,-2.8411,1.6785,-6.1051
165.96,-13.443,-7.7761,-1.6115,-9.395
165.97,-13.443,-6.1311,-3.2565,-11.04
165.97,-15.088,-4.4861,-3.2565,-11.04
165.98,-11.798,-2.8411,0.033493,-11.04
165.98,-8.5078,-2.8411,3.3234,-11.04
165.99,-10.153,-2.8411,1.6785,-15.975
165.99,-10.153,-2.8411,1.6785,-11.04
166,-11.798,-2.8411,0.033493,-17.62
166,-10.153,-2.8411,-1.6115,-12.685
166.01,-5.2178,-1.1961,0.033493,-4.46
166.01,-0.28286,2.0938,3.3234,-1.1701
166.01,6.297,3.7388,4.9684,3.7648
166.02,4.6521,0.44883,1.6785,3.7648
166.02,4.6521,0.44883,0.033493,5.4098
166.03,12.877,0.44883,3.3234,15.28
166.03,11.232,0.44883,1.6785,11.99
166.04,16.167,0.44883,3.3234,8.6997
166.04,14.522,0.44883,1.6785,3.7648
166.05,6.297,-1.1961,1.6785,0.47489
166.05,3.0071,3.7388,0.033493,-4.46
166.06,1.3621,-1.1961,-1.6115,-2.8151
166.06,-5.2178,-4.4861,0.033493,-9.395
166.06,-11.798,-4.4861,-1.6115,-15.975
166.07,-8.5078,0.44883,-1.6115,-15.975
166.07,-5.2178,0.44883,-1.6115,-14.33
166.08,1.3621,5.3838,-1.6115,-11.04
166.08,3.0071,3.7388,-3.2565,-9.395
166.09,6.297,2.0938,-1.6115,-6.1051
166.09,7.9421,2.0938,-3.2565,-7.75
166.1,6.297,2.0938,-3.2565,-2.8151
166.1,3.0071,0.44883,0.033493,0.47489
166.1,-6.8628,-1.1961,0.033493,-7.75
166.11,-5.2178,2.0938,-1.6115,-6.1051
166.11,-3.5728,2.0938,-1.6115,-4.46
166.12,-3.5728,3.7388,1.6785,-1.1701
166.12,-8.5078,3.7388,1.6785,-1.1701
166.13,-10.153,3.7388,3.3234,2.1198
166.13,-8.5078,3.7388,3.3234,2.1198
166.14,-15.088,0.44883,1.6785,0.47489
166.14,-13.443,0.44883,1.6785,3.7648
166.15,-5.2178,5.3838,-3.2565,-1.1701
166.15,-0.28286,5.3838,-3.2565,0.47489
166.15,7.9421,7.0288,-1.6115,5.4098
166.16,9.587,7.0288,0.033493,7.0548
166.16,1.3621,5.3838,0.033493,7.0548
166.17,9.587,8.6737,1.6785,11.99
166.17,11.232,5.3838,3.3234,10.345
166.18,9.587,2.0938,3.3234,7.0548
166.18,4.6521,-2.8411,1.6785,5.4098
166.19,-0.28286,-2.8411,-1.6115,-9.395
166.19,6.297,2.0938,-3.2565,-4.46
166.2,7.9421,0.44883,1.6785,-2.8151
166.2,11.232,2.0938,3.3234,-4.46
166.2,16.167,3.7388,-1.6115,5.4098
166.21,17.812,5.3838,-3.2565,2.1198
166.21,19.457,5.3838,-3.2565,7.0548
166.22,14.522,3.7388,-3.2565,5.4098
166.22,9.587,2.0938,-1.6115,7.0548
166.23,1.3621,0.44883,-1.6115,3.7648
166.23,-3.5728,3.7388,-3.2565,-1.1701
166.24,-3.5728,3.7388,-3.2565,-4.46
166.24,-1.9278,5.3838,-1.6115,-4.46
166.24,-1.9278,5.3838,-3.2565,-4.46
166.25,-3.5728,5.3838,-3.2565,-2.8151
166.25,-5.2178,7.0288,-6.5465,-7.75
166.26,1.3621,7.0288,-6.5465,-2.8151
166.26,3.0071,7.0288,-4.9015,-2.8151
166.27,9.587,7.0288,-6.5465,-2.8151
166.27,7.9421,3.7388,-4.9015,2.1198
166.28,1.3621,5.3838,-3.2565,-2.8151
166.28,1.3621,8.6737,-3.2565,-2.8151
166.29,-0.28286,3.7388,-3.2565,-2.8151
166.29,-1.9278,0.44883,-1.6115,-1.1701
166.29,1.3621,0.44883,1.6785,5.4098
166.3,3.0071,-1.1961,1.6785,11.99
166.3,4.6521,0.44883,1.6785,11.99
166.31,6.297,0.44883,0.033493,5.4098
166.31,12.877,3.7388,-1.6115,11.99
166.32,9.587,3.7388,0.033493,10.345
166.32,3.0071,5.3838,0.033493,7.0548
166.33,3.0071,5.3838,-3.2565,7.0548
166.33,1.3621,3.7388,-3.2565,3.7648
166.34,-3.5728,0.44883,-4.9015,2.1198
166.34,-1.9278,-1.1961,-4.9015,2.1198
166.34,-0.28286,-1.1961,-1.6115,0.47489
166.35,-0.28286,2.0938,1.6785,-6.1051
166.35,4.6521,2.0938,0.033493,-1.1701
166.36,6.297,-1.1961,-1.6115,-1.1701
166.36,1.3621,-1.1961,-4.9015,-6.1051
166.37,4.6521,0.44883,-6.5465,-4.46
166.37,7.9421,0.44883,-6.5465,2.1198
166.38,12.877,2.0938,-3.2565,7.0548
166.38,9.587,2.0938,-3.2565,8.6997
166.38,9.587,0.44883,-1.6115,5.4098
166.39,9.587,0.44883,-1.6115,5.4098
166.39,4.6521,-1.1961,-4.9015,3.7648
166.4,4.6521,-2.8411,-1.6115,3.7648
166.4,3.0071,2.0938,0.033493,0.47489
166.41,6.297,0.44883,0.033493,3.7648
166.41,14.522,0.44883,4.9684,13.635
166.42,16.167,-1.1961,4.9684,20.215
166.42,9.587,-1.1961,1.6785,10.345
166.43,9.587,0.44883,1.6785,5.4098
166.43,7.9421,2.0938,-1.6115,-1.1701
166.43,6.297,3.7388,-1.6115,0.47489
166.44,7.9421,2.0938,1.6785,5.4098
166.44,6.297,3.7388,3.3234,0.47489
166.45,4.6521,2.0938,1.6785,-1.1701
166.45,3.0071,0.44883,0.033493,2.1198
166.46,1.3621,2.0938,-1.6115,0.47489
166.46,3.0071,0.44883,-3.2565,5.4098
166.47,1.3621,0.44883,0.033493,0.47489
166.47,-3.5728,2.0938,0.033493,-6.1051
166.48,-3.5728,0.44883,1.6785,-4.46
166.48,-6.8628,-1.1961,1.6785,-4.46
166.48,-8.5078,0.44883,1.6785,-2.8151
166.49,-3.5728,0.44883,3.3234,3.7648
166.49,-3.5728,2.0938,1.6785,3.7648
166.5,-0.28286,5.3838,-1.6115,3.7648
166.5,7.9421,3.7388,-1.6115,7.0548
166.51,6.297,5.3838,0.033493,7.0548
166.51,9.587,7.0288,1.6785,8.6997
166.52,11.232,2.0938,1.6785,8.6997
166.52,11.232,-1.1961,1.6785,11.99
166.53,11.232,-1.1961,0.033493,13.635
166.53,6.297,-6.1311,1.6785,13.635
166.53,3.0071,-2.8411,0.033493,5.4098
166.54,6.297,3.7388,-1.6115,3.7648
166.54,14.522,2.0938,1.6785,8.6997
166.55,16.167,2.0938,3.3234,8.6997
166.55,16.167,2.0938,4.9684,13.635
166.56,9.587,0.44883,3.3234,7.0548
166.56,-0.28286,-2.8411,0.033493,-1.1701
166.57,-10.153,-4.4861,0.033493,-4.46
166.57,-16.733,-2.8411,1.6785,-9.395
166.57,-15.088,-6.1311,1.6785,-9.395
166.58,-10.153,-1.1961,1.6785,-4.46
166.58,-6.8628,2.0938,1.6785,-6.1051
166.59,-3.5728,0.44883,4.9684,-4.46
166.59,-6.8628,2.0938,6.6134,-6.1051
166.6,-8.5078,-1.1961,3.3234,-11.04
166.6,-1.9278,-1.1961,0.033493,-6.1051
166.61,-0.28286,-2.8411,0.033493,0.47489
166.61,1.3621,-1.1961,3.3234,2.1198
166.62,-0.28286,-1.1961,3.3234,0.47489
166.62,1.3621,2.0938,-3.2565,-2.8151
166.62,4.6521,3.7388,-4.9015,0.47489
166.63,6.297,3.7388,-4.9015,0.47489
166.63,3.0071,-2.8411,-1.6115,2.1198
166.64,-0.28286,-4.4861,3.3234,-1.1701
166.64,-1.9278,-4.4861,4.9684,-6.1051
166.65,-6.8628,-1.1961,4.9684,-9.395
166.65,-5.2178,7.0288,3.3234,-4.46
166.66,-0.28286,3.7388,3.3234,5.4098
166.66,-1.9278,5.3838,0.033493,-1.1701
166.67,-0.28286,7.0288,-1.6115,2.1198
166.67,-0.28286,3.7388,0.033493,2.1198
166.67,-3.5728,3.7388,0.033493,2.1198
166.68,-1.9278,2.0938,1.6785,3.7648
166.68,-13.443,0.44883,3.3234,-7.75
166.69,-18.378,2.0938,4.9684,-12.685
166.69,-11.798,0.44883,0.033493,-9.395
166.7,-16.733,0.44883,1.6785,-2.8151
166.7,-20.023,-1.1961,-3.2565,-2.8151
166.71,-13.443,0.44883,-6.5465,-2.8151
166.71,-13.443,-1.1961,-4.9015,3.7648
166.71,-8.5078,2.0938,-1.6115,-1.1701
166.72,-3.5728,3.7388,-1.6115,2.1198
166.72,-5.2178,-1.1961,-3.2565,2.1198
166.73,4.6521,-1.1961,-4.9015,2.1198
166.73,6.297,-1.1961,-3.2565,7.0548
166.74,4.6521,0.44883,-6.5465,5.4098
166.74,4.6521,0.44883,-4.9015,3.7648
166.75,3.0071,5.3838,-4.9015,-4.46
166.75,7.9421,7.0288,-6.5465,0.47489
166.76,6.297,3.7388,-4.9015,3.7648
166.76,4.6521,8.6737,-8.1914,3.7648
166.76,1.3621,3.7388,-9.8364,0.47489
166.77,-0.28286,8.6737,-8.1914,-6.1051
166.77,-1.9278,5.3838,-6.5465,-2.8151
166.78,-11.798,0.44883,-4.9015,-11.04
166.78,-11.798,-1.1961,-1.6115,-11.04
166.79,-18.378,-1.1961,1.6785,-12.685
166.79,-16.733,5.3838,-1.6115,-17.62
166.8,-11.798,0.44883,-3.2565,-6.1051
166.8,-10.153,3.7388,-3.2565,-1.1701
166.81,-13.443,8.6737,-4.9015,-6.1051
166.81,-8.5078,8.6737,-3.2565,-2.8151
166.81,-5.2178,10.319,-3.2565,-1.1701
166.82,-10.153,8.6737,-3.2565,0.47489
166.82,-3.5728,7.0288,-1.6115,3.7648
166.83,-6.8628,5.3838,-3.2565,7.0548
166.83,-11.798,2.0938,-6.5465,-7.75
166.84,-13.443,2.0938,-6.5465,-14.33
166.84,-10.153,0.44883,-3.2565,-7.75
166.85,-10.153,0.44883,0.033493,2.1198
166.85,-6.8628,2.0938,0.033493,7.0548
166.85,3.0071,3.7388,0.033493,8.6997
166.86,1.3621,2.0938,-1.6115,8.6997
166.86,7.9421,10.319,-1.6115,5.4098
166.87,9.587,3.7388,-3.2565,11.99
166.87,11.232,7.0288,-4.9015,5.4098
166.88,-3.5728,7.0288,-4.9015,-2.8151
166.88,-8.5078,7.0288,-4.9015,-9.395
166.89,-5.2178,7.0288,-3.2565,-11.04
166.89,-1.9278,7.0288,-1.6115,-9.395
166.9,9.587,7.0288,-1.6115,3.7648
166.9,6.297,5.3838,-3.2565,2.1198
166.9,11.232,8.6737,-6.5465,3.7648
166.91,7.9421,7.0288,-3.2565,8.6997
166.91,6.297,7.0288,0.033493,2.1198
166.92,6.297,5.3838,0.033493,5.4098
166.92,7.9421,5.3838,1.6785,8.6997
166.93,9.587,7.0288,3.3234,3.7648
166.93,3.0071,5.3838,4.9684,-2.8151
166.94,3.0071,7.0288,3.3234,-2.8151
166.94,11.232,11.964,1.6785,5.4098
166.95,21.102,11.964,3.3234,18.57
166.95,21.102,15.254,0.033493,25.15
166.95,12.877,13.609,1.6785,16.925
166.96,7.9421,13.609,4.9684,7.0548
166.96,6.297,13.609,3.3234,2.1198
166.97,11.232,11.964,6.6134,10.345
166.97,9.587,8.6737,4.9684,11.99
166.98,12.877,13.609,1.6785,10.345
166.98,14.522,20.189,0.033493,7.0548
166.99,17.812,18.544,0.033493,8.6997
166.99,12.877,15.254,1.6785,3.7648
167,12.877,15.254,-1.6115,2.1198
167,17.812,10.319,1.6785,5.4098
167,16.167,11.964,3.3234,3.7648
167.01,17.812,10.319,0.033493,7.0548
167.01,12.877,10.319,-1.6115,2.1198
167.02,9.587,5.3838,-1.6115,-1.1701
167.02,6.297,5.3838,0.033493,-1.1701
167.03,3.0071,5.3838,0.033493,-4.46
167.03,-0.28286,3.7388,0.033493,-2.8151
167.04,-5.2178,5.3838,-1.6115,-7.75
167.04,-0.28286,7.0288,-3.2565,-7.75
167.04,1.3621,2.0938,-3.2565,-2.8151
167.05,3.0071,5.3838,-4.9015,-4.46
167.05,7.9421,2.0938,-3.2565,0.47489
167.06,3.0071,2.0938,-1.6115,-4.46
167.06,4.6521,2.0938,-1.6115,-2.8151
167.07,4.6521,0.44883,0.033493,-4.46
167.07,3.0071,0.44883,0.033493,-6.1051
167.08,9.587,2.0938,-3.2565,-4.46
167.08,14.522,3.7388,-3.2565,2.1198
167.09,7.9421,3.7388,0.033493,5.4098
167.09,7.9421,10.319,-1.6115,3.7648
167.09,6.297,3.7388,-4.9015,0.47489
167.1,1.3621,3.7388,-6.5465,-2.8151
167.1,-0.28286,0.44883,-9.8364,-2.8151
167.11,-1.9278,-2.8411,-8.1914,2.1198
167.11,-8.5078,-2.8411,-6.5465,-1.1701
167.12,-10.153,0.44883,-4.9015,-7.75
167.12,-6.8628,3.7388,-8.1914,-6.1051
167.13,-0.28286,2.0938,-8.1914,-2.8151
167.13,1.3621,3.7388,-8.1914,0.47489
167.14,4.6521,0.44883,-9.8364,-1.1701
167.14,-0.28286,-2.8411,-6.5465,0.47489
167.14,-3.5728,-1.1961,-3.2565,2.1198
167.15,-10.153,-2.8411,-3.2565,-2.8151
167.15,-8.5078,0.44883,-1.6115,-2.8151
167.16,-10.153,-1.1961,0.033493,-2.8151
167.16,-10.153,2.0938,-4.9015,-7.75
167.17,-1.9278,-2.8411,-3.2565,-1.1701
167.17,-0.28286,2.0938,-4.9015,-2.8151
167.18,1.3621,5.3838,-8.1914,-4.46
167.18,7.9421,7.0288,-4.9015,2.1198
167.18,9.587,7.0288,-4.9015,3.7648
167.19,9.587,7.0288,-4.9015,3.7648
167.19,9.587,3.7388,-3.2565,5.4098
167.2,7.9421,5.3838,-6.5465,-1.1701
167.2,12.877,7.0288,-4.9015,5.4098
167.21,9.587,3.7388,-3.2565,5.4098
167.21,9.587,2.0938,-3.2565,2.1198
167.22,7.9421,3.7388,0.033493,5.4098
167.22,1.3621,3.7388,-1.6115,-1.1701
167.23,-1.9278,2.0938,-4.9015,-2.8151
167.23,-6.8628,2.0938,-3.2565,0.47489
167.23,-6.8628,2.0938,-4.9015,-2.8151
167.24,-3.5728,-1.1961,-4.9015,-2.8151
167.24,1.3621,-2.8411,-3.2565,2.1198
167.25,-0.28286,-4.4861,-4.9015,-1.1701
167.25,-0.28286,-4.4861,-4.9015,2.1198
167.26,1.3621,-1.1961,-6.5465,3.7648
167.26,1.3621,-1.1961,-4.9015,7.0548
167.27,-3.5728,0.44883,-4.9015,2.1198
167.27,-1.9278,0.44883,-1.6115,5.4098
167.28,-6.8628,-1.1961,-1.6115,2.1198
167.28,-3.5728,-1.1961,1.6785,3.7648
167.28,-8.5078,-6.1311,4.9684,7.0548
167.29,-10.153,-4.4861,3.3234,2.1198
167.29,-5.2178,-2.8411,6.6134,3.7648
167.3,-5.2178,-2.8411,3.3234,3.7648
167.3,-3.5728,-1.1961,3.3234,0.47489
167.31,1.3621,2.0938,3.3234,0.47489
167.31,6.297,2.0938,0.033493,3.7648
167.32,6.297,0.44883,0.033493,5.4098
167.32,7.9421,-1.1961,-1.6115,5.4098
167.32,6.297,-1.1961,4.9684,5.4098
167.33,3.0071,-1.1961,4.9684,0.47489
167.33,1.3621,-2.8411,4.9684,2.1198
167.34,3.0071,-1.1961,6.6134,3.7648
167.34,-1.9278,-1.1961,6.6134,5.4098
167.35,-11.798,-4.4861,6.6134,-2.8151
167.35,-13.443,-1.1961,3.3234,-7.75
167.36,-6.8628,2.0938,0.033493,-2.8151
167.36,-8.5078,-1.1961,1.6785,-1.1701
167.37,-11.798,0.44883,4.9684,-4.46
167.37,-13.443,-1.1961,4.9684,-2.8151
167.37,-13.443,-2.8411,4.9684,-6.1051
167.38,-5.2178,0.44883,4.9684,-6.1051
167.38,-1.9278,-1.1961,6.6134,-1.1701
167.39,-6.8628,-4.4861,6.6134,-2.8151
167.39,-6.8628,-2.8411,6.6134,-4.46
167.4,-0.28286,-1.1961,6.6134,2.1198
167.4,-0.28286,-1.1961,6.6134,5.4098
167.41,-1.9278,-1.1961,4.9684,5.4098
167.41,-0.28286,0.44883,4.9684,5.4098
167.42,-1.9278,5.3838,1.6785,0.47489
167.42,4.6521,5.3838,3.3234,-1.1701
167.42,3.0071,2.0938,4.9684,-2.8151
167.43,6.297,3.7388,4.9684,0.47489
167.43,4.6521,0.44883,4.9684,0.47489
167.44,6.297,2.0938,4.9684,3.7648
167.44,3.0071,-1.1961,4.9684,7.0548
167.45,-5.2178,-2.8411,3.3234,2.1198
167.45,-3.5728,-4.4861,4.9684,2.1198
167.46,-6.8628,-6.1311,6.6134,0.47489
167.46,-3.5728,-4.4861,4.9684,0.47489
167.47,-0.28286,-2.8411,6.6134,2.1198
167.47,-0.28286,-1.1961,9.9034,5.4098
167.47,-3.5728,-1.1961,9.9034,3.7648
167.48,-5.2178,-1.1961,8.2583,3.7648
167.48,-8.5078,-4.4861,6.6134,3.7648
167.49,-8.5078,-4.4861,4.9684,3.7648
167.49,-5.2178,-6.1311,4.9684,13.635
167.5,-8.5078,-6.1311,4.9684,8.6997
167.5,-8.5078,-2.8411,3.3234,2.1198
167.51,-5.2178,-2.8411,0.033493,3.7648
167.51,-0.28286,-4.4861,3.3234,3.7648
167.51,3.0071,-4.4861,6.6134,10.345
167.52,1.3621,-4.4861,3.3234,7.0548
167.52,3.0071,2.0938,0.033493,2.1198
167.53,-0.28286,2.0938,-3.2565,0.47489
167.53,-1.9278,2.0938,-3.2565,-1.1701
167.54,-6.8628,-2.8411,0.033493,-2.8151
167.54,-10.153,-1.1961,1.6785,-7.75
